tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Revenue_At_Risk
52,80.95,4233.95,Two year,DSL,Bank transfer (automatic),0,0.02780313723271973,27.007967507863945
67,24.9,1680.25,Two year,No,Mailed check,0,0.006512146994801507,1.9458295220466901
67,54.9,3725.5,Month-to-month,DSL,Electronic check,0,0.11419346398693872,75.23065407459522
5,75.55,413.65,Month-to-month,Fiber optic,Electronic check,1,0.708171030488628,642.0278562409901
71,109.25,7707.7,Two year,Fiber optic,Electronic check,0,0.07397045058234608,96.97526071345573
9,77.65,714.15,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.5650910603928826,526.5518500740881
26,95.0,2497.2,Month-to-month,Fiber optic,Electronic check,1,0.5837069274208816,665.425897259805
71,116.3,8309.55,One year,Fiber optic,Bank transfer (automatic),0,0.0938913336541006,131.0347452476628
32,19.9,601.55,Month-to-month,No,Bank transfer (automatic),0,0.07983607824985538,19.06485548606546
2,70.35,139.25,Month-to-month,Fiber optic,Electronic check,0,0.7219001774200898,609.4281297780398
71,25.6,1888.25,Two year,No,Credit card (automatic),0,0.005448376997377871,1.673741413594482
60,44.45,2773.9,One year,DSL,Electronic check,0,0.06249374954040077,33.33416600484978
55,100.15,5409.75,One year,Fiber optic,Electronic check,0,0.2071453115848744,248.94723546270208
54,105.4,5643.4,One year,Fiber optic,Credit card (automatic),1,0.13689194460963688,173.14093154226873
2,95.85,197.7,Month-to-month,Fiber optic,Electronic check,1,0.7444873749205652,856.309378633634
6,73.85,401.3,Month-to-month,Fiber optic,Mailed check,0,0.5882187608282724,521.279465846015
48,70.1,3238.4,Two year,DSL,Credit card (automatic),0,0.028675793663636293,24.122077629850846
63,25.25,1573.05,Two year,No,Mailed check,0,0.007357090588226721,2.2291984482326965
1,79.15,79.15,Month-to-month,Fiber optic,Electronic check,1,0.735767877444484,698.832329996771
12,21.05,235.8,Month-to-month,No,Credit card (automatic),0,0.133152258222233,33.63426042693605
54,24.95,1364.75,Month-to-month,DSL,Bank transfer (automatic),0,0.09086624688511025,27.205354317402005
30,64.5,1985.15,One year,DSL,Electronic check,0,0.1534397273371416,118.76234895894758
30,19.65,655.85,Month-to-month,No,Bank transfer (automatic),1,0.08431763463062636,19.882098245901695
4,79.0,303.15,Month-to-month,Fiber optic,Electronic check,1,0.7175744448589945,680.2605737263267
40,105.95,4335.2,One year,Fiber optic,Credit card (automatic),0,0.19553404711030806,248.60198749604564
9,75.85,647.5,Month-to-month,Fiber optic,Electronic check,0,0.6827884309689267,621.474029867917
17,91.85,1574.45,Month-to-month,Fiber optic,Electronic check,1,0.644872608137195,710.7785886888163
62,43.6,2748.7,Two year,DSL,Credit card (automatic),0,0.0168391417593388,8.810238968486061
28,91.25,2483.65,One year,Fiber optic,Bank transfer (automatic),0,0.25408405369128195,278.2220387919537
70,89.75,6367.2,Two year,DSL,Credit card (automatic),0,0.0162940930358712,17.548738199633284
46,104.4,4904.2,Two year,Fiber optic,Bank transfer (automatic),0,0.09077140134200493,113.71841160126377
23,90.15,2044.95,Month-to-month,Fiber optic,Mailed check,0,0.47878508139906273,517.9497010575061
47,40.3,1794.8,One year,DSL,Electronic check,0,0.08843786064948521,42.76854941009104
68,105.25,7173.15,Two year,Fiber optic,Bank transfer (automatic),0,0.04892356027280723,61.79045662455553
60,106.0,6441.4,One year,Fiber optic,Electronic check,1,0.18735422696556017,238.31457670019256
67,104.0,7039.05,Two year,Fiber optic,Electronic check,0,0.08093111153338256,101.00202719366143
14,69.65,921.4,Month-to-month,DSL,Electronic check,0,0.4073136393204447,340.4327397440277
57,74.3,4018.35,Month-to-month,Fiber optic,Electronic check,0,0.3328032440322184,296.7273723791259
55,100.9,5448.6,One year,Fiber optic,Mailed check,0,0.13815293084934957,167.27556867239247
1,20.25,20.25,Month-to-month,No,Mailed check,0,0.1850960589900537,44.978342334583054
1,49.9,49.9,Month-to-month,DSL,Mailed check,1,0.3630041874673858,217.3669074554706
23,96.9,2085.45,Month-to-month,Fiber optic,Credit card (automatic),0,0.4711160585744304,547.8137529103477
13,100.35,1358.85,Month-to-month,Fiber optic,Electronic check,1,0.6805591584262946,819.5293385769439
47,104.1,5135.15,Month-to-month,Fiber optic,Electronic check,0,0.43600660367087035,544.6594493056513
38,20.1,730.1,One year,No,Mailed check,0,0.031402700169359296,7.574331280849464
38,74.95,2869.85,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.3476191907786329,312.64870018630245
2,56.55,118.25,Month-to-month,DSL,Credit card (automatic),0,0.3489016164213191,236.76463690350715
1,49.25,49.25,Month-to-month,DSL,Credit card (automatic),1,0.3482761395053093,205.8311984476378
15,68.6,1108.6,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.5097392404572888,419.61734274444007
26,69.05,1815.65,Month-to-month,Fiber optic,Credit card (automatic),0,0.41756604331630554,345.9952234918908
35,19.7,730.4,Two year,No,Credit card (automatic),0,0.015636985153980508,3.696583290400992
3,20.05,75.45,Month-to-month,No,Mailed check,0,0.17599345514421916,42.34402530769913
50,103.7,5071.05,Month-to-month,Fiber optic,Electronic check,1,0.41334781991059577,514.3700270967454
42,94.4,4014.6,Month-to-month,Fiber optic,Electronic check,0,0.4626320049296032,524.0695351842546
10,54.95,568.85,Month-to-month,DSL,Credit card (automatic),0,0.2944974062741628,194.191589697183
61,93.7,5860.7,One year,Fiber optic,Bank transfer (automatic),0,0.11242072350640672,126.40586151060371
68,110.25,7279.35,Two year,Fiber optic,Credit card (automatic),0,0.048108527545207065,63.647581942308946
10,98.9,1064.95,One year,Fiber optic,Electronic check,0,0.5040750191700684,598.2362327510372
65,89.75,5769.6,One year,Fiber optic,Electronic check,1,0.1554494443929075,167.4190516111614
72,80.45,5886.85,Two year,DSL,Bank transfer (automatic),0,0.015322711494105235,14.792545676409196
55,79.4,4238.45,Month-to-month,Fiber optic,Electronic check,0,0.3516487634398788,335.0509418055165
1,20.3,20.3,Month-to-month,No,Mailed check,1,0.18513022635711654,45.09772314059359
7,62.8,418.3,Month-to-month,DSL,Bank transfer (automatic),0,0.33030036814957237,248.9143574375177
2,74.9,136.05,Month-to-month,Fiber optic,Mailed check,0,0.6183672896620851,555.7885199482821
9,74.85,708.2,Month-to-month,Fiber optic,Electronic check,0,0.6818064543729696,612.3985573178013
27,25.85,788.55,Two year,No,Credit card (automatic),0,0.020392707560642816,6.325817885311403
7,101.95,700.85,Month-to-month,Fiber optic,Electronic check,1,0.7202056239196449,881.0995603032936
64,68.3,4378.8,Two year,DSL,Mailed check,0,0.018808259623729316,15.415249587608546
70,48.4,3442.8,Two year,DSL,Bank transfer (automatic),0,0.014097820737684796,8.188014284447329
2,94.0,181.7,Month-to-month,Fiber optic,Electronic check,1,0.7428898906398882,837.9797966417939
67,105.05,7171.7,Two year,Fiber optic,Electronic check,0,0.08128561913534217,102.46865148201233
45,89.3,4016.85,Month-to-month,Fiber optic,Credit card (automatic),1,0.30639513244229455,328.3330239251628
24,25.15,553.0,Two year,No,Credit card (automatic),0,0.022221997632492173,6.706598885486137
4,19.5,96.85,Two year,No,Credit card (automatic),0,0.039034536613671435,9.134081567599116
44,92.95,4122.9,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.3252232097157236,362.75396811691814
72,20.7,1482.3,Two year,No,Mailed check,0,0.005496375608775585,1.3652997012198553
1,74.3,74.3,Month-to-month,Fiber optic,Credit card (automatic),1,0.6103750638223242,544.2104069039842
66,19.35,1240.8,Two year,No,Bank transfer (automatic),0,0.006410385843645671,1.4884915928945248
1,44.65,44.65,Month-to-month,DSL,Mailed check,1,0.35752291551246185,191.56077813157705
13,84.05,1095.3,Month-to-month,Fiber optic,Electronic check,1,0.6642969265326274,670.009880100808
10,80.7,788.8,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.5610320976569696,543.3034833710094
65,104.35,6578.55,Month-to-month,Fiber optic,Electronic check,0,0.3096137604061117,387.698350780533
1,19.55,19.55,Month-to-month,No,Mailed check,0,0.1846182275215881,43.31143617656457
38,74.05,2802.3,One year,DSL,Electronic check,0,0.12930334080095904,114.8989486357322
23,40.1,857.75,Two year,DSL,Mailed check,0,0.05523713290772712,26.58010835519829
10,20.1,184.4,One year,No,Mailed check,0,0.0704281929032184,16.98728012825628
4,101.7,364.55,Month-to-month,Fiber optic,Electronic check,1,0.7379411096814609,900.5833302552549
72,83.55,6093.3,Two year,DSL,Credit card (automatic),0,0.014931454157369437,14.970275938178599
35,56.85,1861.1,Month-to-month,DSL,Electronic check,0,0.2554628957068127,174.27678745118763
1,20.4,20.4,Month-to-month,No,Mailed check,1,0.1851985757132358,45.33661133460012
58,19.55,1079.65,Two year,No,Credit card (automatic),0,0.00784281181224818,1.8399236511534234
70,106.15,7475.1,One year,Fiber optic,Electronic check,0,0.14557138521781343,185.42883049045076
38,78.95,2862.55,One year,DSL,Credit card (automatic),0,0.08030857525436648,76.0843441959868
60,49.75,3069.45,Month-to-month,DSL,Electronic check,0,0.1347347223297208,80.43662923084332
26,92.4,2349.8,Month-to-month,Fiber optic,Credit card (automatic),0,0.44349356258972966,491.74566219949224
8,58.2,469.25,One year,DSL,Bank transfer (automatic),0,0.17045591940055074,119.04641410934465
41,102.6,4213.35,One year,Fiber optic,Electronic check,1,0.2876738771512896,354.18407754866774
36,91.95,3301.05,Month-to-month,Fiber optic,Credit card (automatic),0,0.37000726323798794,408.26601425679587
54,65.25,3529.95,One year,DSL,Bank transfer (automatic),0,0.049975256126190234,39.130625546806954
71,106.0,7723.7,Two year,Fiber optic,Bank transfer (automatic),1,0.04500711584592281,57.249051356013815
55,73.1,4144.9,Month-to-month,Fiber optic,Electronic check,0,0.3451698420857678,302.78298547763546
72,59.75,4265.0,Two year,DSL,Bank transfer (automatic),0,0.01397032918241807,10.016726023793757
3,55.1,154.65,Month-to-month,DSL,Mailed check,1,0.3544758117279908,234.37940671454754
54,59.8,3246.45,Two year,DSL,Bank transfer (automatic),0,0.02387284558919353,17.131153994805278
72,116.6,8337.45,Two year,Fiber optic,Bank transfer (automatic),0,0.045774210289373944,64.04727503689202
52,109.3,5731.4,Two year,Fiber optic,Electronic check,0,0.12444154974645662,163.2175366474525
60,101.4,6176.6,One year,Fiber optic,Bank transfer (automatic),0,0.1190924415163286,144.91168283706867
39,50.65,1905.4,Month-to-month,DSL,Credit card (automatic),0,0.14526156760985678,88.28998079327096
15,56.15,931.9,One year,DSL,Mailed check,0,0.1439494721408872,96.99315432852981
69,106.5,7348.8,Two year,Fiber optic,Bank transfer (automatic),1,0.04778914822079461,61.074531426175504
43,19.2,776.25,One year,No,Mailed check,0,0.02699840389405439,6.220432257190131
63,83.0,5243.05,One year,DSL,Bank transfer (automatic),0,0.041591136243412076,41.42477169843843
2,70.1,141.65,Month-to-month,Fiber optic,Electronic check,0,0.7216727546630277,607.0711212225389
72,108.3,7679.65,Two year,Fiber optic,Bank transfer (automatic),0,0.04415965786664109,57.38989136348676
32,91.05,2954.5,Month-to-month,Fiber optic,Bank transfer (automatic),1,0.407406939281301,445.1328218587495
40,25.25,1006.9,Two year,No,Credit card (automatic),0,0.013805457975131765,4.183053766464925
58,45.35,2540.1,One year,DSL,Electronic check,0,0.06639389775829092,36.131559160061926
67,43.9,3097.2,Two year,DSL,Electronic check,0,0.024987933802745336,13.163643527286242
51,77.5,3807.35,Month-to-month,Fiber optic,Electronic check,1,0.37774132572711155,351.29943292621374
31,79.3,2484.0,One year,DSL,Mailed check,0,0.10311913199558251,98.12816600699631
69,84.9,5785.65,Month-to-month,Fiber optic,Credit card (automatic),0,0.17299854342431442,176.25091604069155
32,79.25,2619.15,One year,Fiber optic,Electronic check,0,0.3230807910373858,307.2498322765539
21,71.05,1524.85,Two year,DSL,Credit card (automatic),0,0.0629855193734894,53.701453817837056
52,53.75,2790.65,One year,DSL,Electronic check,0,0.08139774152765003,52.501543285334265
72,24.25,1784.5,Two year,No,Credit card (automatic),0,0.005254484550329748,1.5290550041459567
72,54.2,3937.45,Two year,DSL,Electronic check,1,0.022555277245606537,14.669952320542492
52,44.25,2276.1,One year,DSL,Bank transfer (automatic),0,0.048362401404398445,25.680435145735572
41,50.05,2029.05,One year,DSL,Bank transfer (automatic),0,0.06787999183653545,40.76872309702319
41,20.15,802.35,Two year,No,Mailed check,0,0.013913613062386195,3.3643116384849816
6,69.25,418.4,Month-to-month,Fiber optic,Mailed check,1,0.5831622193540792,484.60780428323983
67,69.35,4653.25,One year,DSL,Credit card (automatic),0,0.03354358723556979,27.91497329744118
16,19.35,275.9,Month-to-month,No,Mailed check,0,0.12553804932685547,29.14993505369584
17,19.15,343.45,Two year,No,Mailed check,0,0.028254468501435336,6.49287686162984
35,61.0,2130.45,Month-to-month,DSL,Mailed check,0,0.17613145712698086,128.92822661694998
58,20.5,1191.4,Two year,No,Credit card (automatic),0,0.007876370346426126,1.9375871052208269
1,50.5,50.5,Month-to-month,DSL,Electronic check,1,0.4830724865149502,292.74192682805983
52,50.2,2554.0,Two year,DSL,Mailed check,0,0.024778592974495868,14.92662440783631
70,79.6,5589.45,Two year,DSL,Bank transfer (automatic),0,0.01620340006371288,15.47748774085854
19,24.9,467.7,Two year,No,Bank transfer (automatic),0,0.026767097818223937,7.998008828085312
1,74.4,74.4,Month-to-month,Fiber optic,Electronic check,1,0.7315633321679436,653.1397429595401
35,106.9,3756.45,Month-to-month,Fiber optic,Electronic check,0,0.5297351444986229,679.5442433628334
32,101.35,3334.9,Month-to-month,Fiber optic,Electronic check,0,0.5460899334882788,664.1545771084446
17,55.35,920.5,Month-to-month,DSL,Credit card (automatic),0,0.2527433074586873,167.8721048140601
67,50.55,3431.75,One year,DSL,Credit card (automatic),0,0.030889682939169476,18.737681670900205
9,19.5,150.35,Month-to-month,No,Bank transfer (automatic),0,0.14815576086661458,34.668448042787816
31,79.45,2587.7,One year,DSL,Mailed check,1,0.1031819941603314,98.37371323245996
4,90.65,367.95,Month-to-month,Fiber optic,Electronic check,0,0.7281461674679435,792.0774009716289
58,89.85,5125.75,One year,Fiber optic,Bank transfer (automatic),0,0.11996676769879287,129.34816893283846
60,79.0,4801.1,One year,DSL,Mailed check,0,0.04549732350295092,43.131462680797476
58,104.65,6219.6,One year,Fiber optic,Electronic check,1,0.1957960240153123,245.88064695842922
1,19.55,19.55,Month-to-month,No,Mailed check,0,0.1846182275215881,43.31143617656457
27,19.9,550.1,Two year,No,Mailed check,0,0.02109091399598683,5.036510262241655
66,116.25,7862.25,One year,Fiber optic,Electronic check,0,0.16759736601611055,233.7983255924742
15,87.75,1242.2,Month-to-month,Fiber optic,Bank transfer (automatic),0,0.5313869587515447,559.5504675653766
47,100.05,4871.05,Month-to-month,Fiber optic,Electronic check,1,0.43150043662218224,518.059424208592
41,81.3,3190.65,Month-to-month,Fiber optic,Credit card (automatic),0,0.32475446924164714,316.8304601921509
59,44.3,2666.75,Month-to-month,DSL,Electronic check,0,0.13539197728467076,71.97437512453097
50,70.35,3533.6,Two year,Fiber optic,Credit card (automatic),0,0.06785791467838839,57.28565157149548
17,44.45,792.15,One year,DSL,Credit card (automatic),0,0.12370192545276229,65.98260703650341
6,49.15,295.65,Month-to-month,DSL,Electronic check,0,0.4438806042930416,261.8007804120359
51,29.45,1459.35,Month-to-month,DSL,Credit card (automatic),0,0.09690650922553877,34.2467603603054
44,100.55,4398.15,Month-to-month,Fiber optic,Electronic check,1,0.4544958875969216,548.3947379744457
49,85.3,4297.95,Month-to-month,Fiber optic,Credit card (automatic),0,0.2775979649921015,284.1492769659151
2,95.65,167.3,Month-to-month,Fiber optic,Electronic check,1,0.7443149885917043,854.3247439055582
59,69.1,4096.9,One year,DSL,Mailed check,0,0.04487035799751723,37.206500851541286
50,70.35,3454.6,Month-to-month,DSL,Bank transfer (automatic),0,0.12172698237220626,102.76191851861651
59,20.6,1286.0,Two year,No,Mailed check,0,0.008126133706716799,2.008780252300393
18,74.15,1387.0,Month-to-month,Fiber optic,Mailed check,0,0.498545933759398,443.60617185911235
10,75.05,786.3,Month-to-month,Fiber optic,Electronic check,0,0.6753924130737998,608.2584072142641
14,44.6,641.25,One year,DSL,Electronic check,0,0.21198865589688876,113.45632863601486
35,21.45,705.45,Two year,No,Bank transfer (automatic),0,0.016397040594155723,4.220598248935683
8,43.45,345.5,One year,DSL,Mailed check,0,0.1640780460838147,85.550293228101
18,20.05,345.9,One year,No,Bank transfer (automatic),0,0.05499730669884539,13.232351991742203
60,94.15,5811.8,One year,Fiber optic,Bank transfer (automatic),0,0.11568975829019962,130.70628891626754
1,94.4,94.4,Month-to-month,Fiber optic,Electronic check,1,0.7489782971724582,848.4426150369608
6,19.55,124.45,Two year,No,Mailed check,0,0.03906936821291093,9.165673782748906
19,75.9,1375.6,Month-to-month,DSL,Mailed check,0,0.27086480755033315,246.70366671684346
53,64.15,3491.55,One year,DSL,Bank transfer (automatic),0,0.05119176836304717,39.40742328587371
72,109.55,7920.7,Two year,Fiber optic,Bank transfer (automatic),0,0.04439929235356119,58.36730972799154
60,110.8,6640.7,Two year,Fiber optic,Credit card (automatic),0,0.06065511689905754,80.6470434289869
1,55.0,55.0,Month-to-month,DSL,Credit card (automatic),1,0.3542116387930881,233.77968160343812
13,53.45,718.1,Month-to-month,DSL,Mailed check,0,0.2869898344945919,184.07527984483127
5,69.95,320.4,Month-to-month,Fiber optic,Credit card (automatic),0,0.5763780840030976,483.8117637122002
1,101.45,101.45,Month-to-month,Fiber optic,Electronic check,1,0.7549349219141261,919.0577739382572
